# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.08100000 1241888.69435372 15275.23165724
0.08200000 1233516.38479079 21500.19159580
0.08300000 1225097.22899214 18523.47097170
0.08400000 1216632.62436539 21716.89336428
0.08500000 1208125.91265476 21818.75500683
0.08600000 1199576.05550435 17219.91508527
0.08700000 1190987.20439949 18865.23820356
0.08800000 1182357.23358905 17362.91679068
0.08900000 1173692.88333419 22182.79653694
0.09000000 1164992.43057458 17492.36216679
0.09100000 1156258.83439247 17552.00993069
0.09200000 1147492.50198455 19209.02538579
0.09300000 1138697.27553920 17661.19557355
0.09400000 1129871.16234404 16100.66482009
0.09500000 1121018.67467982 19371.20360897
0.09600000 1112140.89864086 19417.98100307
0.09700000 1103240.20423241 19461.15811758
0.09800000 1094317.80250835 17875.68214445
0.09900000 1085375.74350833 17908.70061000
0.10000000 1076413.21485044 16307.66097189
0.10100000 1067433.04147967 19598.07156330
0.10200000 1058437.95379663 24529.30073300
0.10300000 1049428.36486872 22919.51656688
0.10400000 1040406.91408776 16386.40966778
0.10500000 1031376.43895710 21318.55199627
0.10600001 1022332.84821227 19690.13158306
0.10700001 1013284.61780118 16415.21158084
0.10800001 1004228.13714424 26270.60930403
0.10900001 995167.76464359 24630.40333417
0.11000001 986103.58949715 16418.62553794
0.11100001 977037.87755525 19697.08453872
0.11200001 967972.98040245 19688.57134827
0.11300001 958907.89198471 24595.98858741
0.11400001 949846.57857765 18023.33967713
0.11500001 940789.48339663 27828.55422926
0.11600001 931737.65043224 17987.19618864
0.11700001 922693.95009793 16331.68368587
0.11800001 913656.65137698 17939.64919471
0.11900001 904629.98619580 19540.00862220
0.12000001 895614.35413722 17880.94142263
0.12100001 886612.39269291 19470.00906073
0.12200001 877623.40680449 17811.36788021
0.12300001 868650.14010166 21003.96137725
0.12400001 859692.79309097 17731.16469295
0.12500001 850753.52362502 24118.86353126
0.12600001 841834.80925627 25659.12619528
0.12700001 832936.36587732 17591.61687636
0.12800001 824058.22327354 23918.29105777
0.12900001 815204.03573243 19075.77533522
0.13000001 806373.24977199 23767.85265732
0.13100001 797567.49747899 18950.20463337
0.13200001 788788.99374425 18883.60940042
0.13300001 780039.49264367 15678.79454128
0.13400001 771316.90242265 20304.91841356
0.13500001 762625.59355604 18669.07541047
0.13600001 753964.05000121 18592.75434969
0.13700001 745335.48404071 21599.82334600
0.13800001 736738.92235675 15361.00725550
0.13900001 728179.03311995 24466.81666664
0.14000001 719652.85525628 18264.79032778
0.14100001 711163.48670888 19692.11787571
0.14200001 702710.41815194 21102.39485240
0.14300001 694298.11645571 17996.20802737
0.14400001 685921.15956069 14918.78592416
0.14500001 677588.04699357 14839.17892915
0.14600001 669293.36118494 16233.71124136
0.14700001 661044.05277922 16142.69653042
0.14800001 652834.86582539 23345.37590332
0.14900001 644669.31347052 18856.57830868
0.15000001 636548.67186546 15859.61090783
0.15100001 628473.82951066 17195.04478676
0.15200001 620445.44393156 21358.83541520
0.15300001 612464.33592687 16977.51219305
0.15400001 604528.89653416 14055.29750770
0.15500001 596643.77033408 15357.61137317
0.15600001 588805.32969662 16639.63940253
0.15700001 581020.87812536 20655.29319222
0.15800001 573282.08673724 16407.33409682
0.15900001 565597.50146047 14931.77474335
0.16000001 557962.25748508 16169.74698517
0.16100001 550382.23778315 14711.71791040
0.16200001 542853.29197192 23890.97450748
0.16300001 535378.85498461 18438.44863611
0.16400001 527958.18523794 14373.66227168
0.16500001 520592.19343233 16851.57009699
0.16600001 513281.64687856 29572.72348113
0.16700001 506025.64777231 19127.77038891
0.16800001 498824.94309856 12645.21290461
0.16900001 491682.93024458 15045.49837590
0.17000001 484596.78388957 21130.84375930
0.17100001 477568.34658047 16017.64310068
0.17200001 470597.67437418 15875.61329471
0.17300001 463685.24704266 12102.18551933
0.17400001 456831.92653060 14390.20636531
0.17500001 450036.98601415 14257.17239026
0.17600001 443299.12692094 12946.55161318
0.17700001 436623.75304593 13989.42570832
0.17800001 430006.52987142 12700.24345961
0.17900001 423449.53794415 13719.76567742
0.18000001 416953.46135111 16980.43051560
0.18100001 410518.98635233 13448.60262817
0.18200001 404142.36484120 13312.45012672
0.18300001 397829.17877483 12078.09443816
0.18400001 391575.78121697 10866.22844210
0.18500001 385384.35938254 10752.22413473
0.18600001 379254.34361696 12765.70180924
0.18700001 373185.26217240 14733.35484664
0.18800001 367177.90353829 15614.24108568
0.18900001 361233.99086240 12354.20307120
0.19000001 355347.92749343 10180.71860371
0.19100001 349528.87978598 14093.00509887
0.19200001 343767.41147951 11942.48043910
0.19300001 338071.06229201 12789.22889083
0.19400001 332435.69050141 12640.86772865
0.19500001 326862.92016399 11531.72436832
0.19600001 321350.57138734 10445.50081656
0.19700001 315901.44217242 11258.72793109
0.19800001 310513.91457091 12049.49302437
0.19900001 305189.35714307 15564.65794988
0.20000001 299924.64252987 12659.81975950
0.20100001 294723.54722757 11609.16107397
0.20200001 289582.87174811 8817.79886149
0.20300001 284504.53501862 8705.83918305
0.20400001 279487.51627217 13750.78645053
0.20500001 274531.16039853 9331.31458301
0.20600001 269636.65054924 10046.66207435
0.20700001 264802.76073614 10740.40048315
0.20800001 260030.02182430 9782.32988344
0.20900001 255319.97634025 11259.61148886
0.21000001 250667.76338160 9520.36210328
0.21100001 246076.32099874 9390.27285322
0.21200001 241544.76724502 10804.29794964
0.21300001 237073.24917052 11415.07748721
0.21400001 232662.14418403 11255.03175700
0.21500001 228310.98260674 7397.27618618
0.21600001 224017.63917592 8020.95194991
0.21700001 219783.84197666 10780.39795865
0.21800001 215608.71041400 9207.57041357
0.21900001 211490.78749105 7677.11594891
0.22000001 207430.79216499 7563.96419394
0.22100001 203430.76319940 7451.66920834
0.22200001 199487.13856952 9341.98314094
0.22300001 195600.34053074 7229.38892786
0.22400001 191768.98767997 7119.42400427
0.22500001 187997.41971200 8285.04667849
0.22600001 184279.43451769 6274.71504205
0.22700001 180618.83979487 7412.59753572
0.22800001 177012.89029383 7296.47168296
0.22900001 173461.67985767 7181.31388572
0.23000001 169965.25778735 6478.22610693
0.23100001 166524.92420069 8692.60145437
0.23200001 163136.54090170 6271.78461158
0.23300001 159802.85105534 8413.62050598
0.23400001 156522.38017043 5517.41416196
0.23500001 153293.63083184 5969.25426691
0.23600001 150118.14050272 5870.37016201
0.23700001 146994.67453729 6822.02316794
