# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.35100002 21404.08139690  1243.14910641
0.35200002 21430.09851443  1134.72377008
0.35300002 21463.97540812  1139.73714815
0.35400002 21505.59907093  1717.75980715
0.35500002 21554.07132460  1496.28370222
0.35600002 21608.77249033  1504.29476816
0.35700002 21670.37080448  1280.06886405
0.35800002 21738.97966895  1170.64411062
0.35900002 21813.32866661  1649.08772531
0.36000002 21894.47580586  1778.37888157
0.36100002 21980.35287645  1670.94650481
0.36200002 22073.24841060  1802.83264933
0.36300002 22169.51132776  1694.63752616
0.36400002 22272.10105051  1829.09638541
0.36500002 22379.02844342  1228.60871974
0.36600002 22491.55900409  1609.60849637
0.36700002 22608.10818461  1372.76439400
0.36800002 22730.57898122  1383.95136683
0.36900002 22856.32354214  1775.93642335
0.37000002 22985.32860740  2046.61375615
0.37100002 23118.75415052  2322.04777687
0.37200002 23256.33634054  1821.66891185
0.37300002 23396.83958223  1443.81903901
0.37400002 23541.78445893  1456.64798240
0.37500002 23688.94593666  1736.87359835
0.37600002 23840.19558580  1482.97943667
0.37700002 23993.11898066  1632.49189278
0.37800002 24149.89544915  1372.92162132
0.37900002 24308.97722783  1385.61176763
0.38000002 24470.58060268  1957.89124677
0.38100002 24634.05295927  1834.99069186
0.38200002 24800.00390497  1567.23632102
0.38300002 24967.68963095  1581.95288996
0.38400002 25138.02637959  1742.06531063
0.38500002 25308.84909789  1758.45891863
0.38600002 25482.72384698  1775.12662728
0.38700002 25656.85798031  1941.19796675
0.38800002 25832.44006456  1658.05524409
0.38900002 26009.41022095  2282.32585502
0.39000002 26188.08540729  1843.11753828
0.39100002 26366.91182145  2170.52428397
0.39200002 26547.08647527  1721.44590404
0.39300002 26727.67628446  2369.40861487
0.39400002 26909.61996727  2072.71357618
0.39500002 27091.29840206  2252.91248185
0.39600002 27273.30878437  2111.36329957
0.39700002 27455.40108009  2130.81377878
0.39800002 27638.51547377  2315.83132127
0.39900002 27820.87300773  2170.02819742
0.40000002 28003.42801051  1684.40627464
0.40100002 28185.39799186  2719.32732709
0.40200002 28368.42175450  2400.81964683
0.40300002 28549.96080929  2076.15324842
0.40400002 28731.04760431  2094.49346959
0.40500002 28911.84626421  1936.80467301
0.40600002 29092.16064848  1953.68414092
0.40700002 29271.67786908  1791.42677047
0.40800002 29450.70651262  1987.48102317
0.40900002 29628.00636108  2186.54697305
0.41000002 29805.16454648  2388.73502576
0.41100002 29981.02544916  2223.39295266
0.41200002 30155.20630705  2054.92663116
0.41300002 30328.65308291  2825.11416853
0.41400002 30500.63391453  1898.66455114
0.41500002 30671.80745053  2105.31296316
0.41600002 30840.26913383  2314.87071087
0.41700002 31008.15666942  2527.47496989
0.41800002 31175.29926137  1959.36765142
0.41900002 31338.86500246  2961.52288306
0.42000002 31501.52079702  2387.18535911
0.42100002 31662.98841425  2405.12071391
0.42200002 31822.49159055  3432.53321807
0.42300002 31979.63227814  2237.29518019
0.42400002 32134.84284697  2868.03486000
0.42500002 32288.55040461  2269.56231549
0.42600002 32438.90624847  2701.02565677
0.42700002 32588.45746082  2301.39697494
0.42800002 32735.27934537  2738.46992340
0.42900002 32880.53153560  2969.11213836
0.43000002 33023.48741364  2134.96856246
0.43100002 33162.77314656  2363.84258190
0.43200002 33300.82021317  2379.17721287
0.43300002 33435.93793865  2394.34762925
0.43400002 33569.02220987  2409.41668329
0.43500002 33699.38178767  2424.33364069
0.43600002 33828.07211111  2217.43023196
0.43700002 33953.24023539  3346.09198377
0.43800002 34075.19103624  3365.77715411
0.43900002 34195.66733963  2933.98839678
0.44000002 34312.70069321  2496.76378426
0.44100002 34427.72633264  2739.07003683
0.44200002 34539.80917728  2754.20451432
0.44300002 34649.49329627  3692.25018063
0.44400002 34755.75420872  3711.91472540
0.44500002 34858.50194655  2565.23727982
0.44600002 34959.20076239  3281.62033109
0.44700002 35057.30144812  3298.19107654
0.44800002 35151.58601208  3077.69725914
0.44900002 35244.16702671  2378.98138705
0.45000002 35333.51390295  4063.53095899
0.45100002 35418.81730194  3602.09389032
0.45200002 35502.06607723  2894.83860513
0.45300002 35581.85643252  4361.62416821
0.45400002 35659.17242403  3163.86022327
0.45500002 35733.38244997  3666.24521312
0.45600002 35804.08816710  2945.24443221
0.45700002 35872.04393492  2710.85048864
0.45800002 35936.28440857  3463.89861831
0.45900002 35997.77451446  2732.23121514
0.46000002 36056.99396038  2992.00950064
0.46100002 36111.84552880  3003.06121650
0.46200002 36164.48218131  4269.75979110
0.46300002 36213.44386518  4032.72929996
0.46400002 36259.00826326  3287.78573010
0.46500002 36302.32409032  3045.03908902
0.46600002 36341.77463446  3818.61215070
0.46700002 36378.09948989  2809.11697575
0.46800002 36411.93835982  2817.73798352
0.46900002 36441.91970781  2826.07100729
0.47000002 36468.52712646  2834.15171996
0.47100002 36492.49492756  2842.03563966
0.47200002 36513.05323260  3626.84174950
0.47300002 36530.97623830  3896.02880048
0.47400002 36544.56659832  2864.18054290
0.47500002 36556.06110274  3132.12346374
0.47600002 36564.67244323  3662.68341224
0.47700002 36569.13198250  3146.40826491
0.47800002 36570.60168741  3153.11742694
0.47900002 36569.67342616  5002.73156182
0.48000002 36564.69606690  2638.14294627
0.48100002 36558.10637430  2907.46633776
0.48200002 36546.40925728  2912.56622381
0.48300002 36532.14475800  2917.45721866
0.48400002 36515.16745121  3984.71783699
0.48500002 36495.09147949  2926.54152446
0.48600002 36472.48388268  4529.33562566
0.48700002 36446.39741685  3468.23934258
0.48800002 36416.40136688  2671.14316687
0.48900002 36384.39655700  4011.37991055
0.49000002 36349.03212327  3480.23824561
0.49100002 36311.04721309  3483.68203475
0.49200002 36269.34019840  3218.54140177
0.49300002 36225.02569454  3489.55689056
0.49400002 36177.88967086  3492.07096601
0.49500002 36127.09545276  2956.64163200
0.49600002 36074.65942284  2689.36598745
0.49700002 36018.32962791  3228.68322089
0.49800002 35959.45830353  2691.56558161
0.49900002 35897.70726410  3500.02662416
0.50000002 35832.91717905  2962.12823902
