# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.10400000 1062720.68047943 26780.56240798
0.10500000 1053485.15200606 18425.45617549
0.10600001 1044237.13922797 20112.00824787
0.10700001 1034983.86482439 18443.41333907
0.10800001 1025722.35671621 18447.61745372
0.10900001 1016457.22793845 16771.54505035
0.11000001 1007188.34243932 23477.56136734
0.11100001 997918.05847075 21794.53142294
0.11200001 988648.77268054 20109.11698300
0.11300001 979378.84296295 18422.11690346
0.11400001 970113.40906639 23428.23993206
0.11500001 960852.26647992 25078.24533601
0.11600001 951596.73466998 23380.73287188
0.11700001 942349.63719961 20015.50723675
0.11800001 933109.09111418 18321.59786694
0.11900001 923879.93564935 18292.82358748
0.12000001 914661.80768029 24901.66888709
0.12100001 905457.97515343 23197.83441624
0.12200001 896267.41291598 18189.74800207
0.12300001 887093.15353866 19799.92011984
0.12400001 877935.39997788 21399.67638276
0.12500001 868796.00170614 21346.31876777
0.12600001 859678.06175862 19652.24141788
0.12700001 850580.50099567 16331.14638874
0.12800001 841504.29479902 26052.97419483
0.12900001 832452.30876997 17856.10286471
0.13000001 823425.02263741 21034.39319473
0.13100001 814422.78499943 20963.24347404
0.13200001 805449.03997648 17675.58001552
0.13300001 796504.66231938 17610.71891410
0.13400001 787588.17219893 17543.52736283
0.13500001 778703.61605947 20651.22087157
0.13600001 769849.74646097 18984.49564286
0.13700001 761030.14751122 18903.98975556
0.13800001 752242.86310041 18821.11732230
0.13900001 743493.23054880 15613.35857782
0.14000001 734778.57240311 18648.68104707
0.14100001 726101.29197899 20105.74572314
0.14200001 717461.30464476 24623.27313677
0.14300001 708863.37239215 18373.73947905
0.14400001 700301.62195251 21324.18539431
0.14500001 691784.72682775 18180.10347863
0.14600001 683307.47455443 15066.93052470
0.14700001 674876.08804191 17978.69983361
0.14800001 666486.26683331 16385.56564315
0.14900001 658141.10945131 16288.99322745
0.15000001 649842.45950990 20606.50536333
0.15100001 641590.14818355 19016.73288946
0.15200001 633385.90379660 17443.44861366
0.15300001 625229.48483644 15887.08195939
0.15400001 617120.43336314 15782.85582807
