# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.15500001 616785.75940552 21649.18117682
0.15600001 608688.40592843 14334.61263614
0.15700001 600645.74619743 15658.83534241
0.15800001 592650.77917527 19788.61045066
0.15900001 584711.55319707 15436.38573301
0.16000001 576823.15389060 15323.30780640
0.16100001 568992.25219646 15209.16361915
0.16200001 561213.46902436 13721.66996539
0.16300001 553491.29174096 14977.47506156
0.16400001 545824.22780587 20263.72541394
0.16500001 538214.18051274 17421.99384571
0.16600001 530660.34301785 14622.34644222
0.16700001 523163.62115803 15820.46865078
0.16800001 515723.81940904 13073.59943931
0.16900001 508344.52042749 20740.45741277
0.17000001 501022.91190899 16706.60978649
0.17100001 493760.65070742 14012.92792879
0.17200001 486558.12393908 13888.80230371
0.17300001 479415.33789887 13764.01500107
0.17400001 472334.09506756 16118.40175539
0.17500001 465312.97262417 17197.96828041
0.17600001 458350.97750998 18253.82854145
0.17700001 451452.87539810 14464.55081092
0.17800001 444615.45659848 16713.09580293
0.17900001 437839.71693343 18914.67666493
0.18000001 431126.98873371 18728.15727522
0.18100001 424477.71412831 13905.89057171
0.18200001 417888.10109550 14912.33759202
0.18300001 411364.23492577 13624.38410435
0.18400001 404901.81284195 12359.62842088
0.18500001 398503.83849078 15565.56066680
0.18600001 392168.73071615 13200.40009954
0.18700001 385896.80076455 10882.29029569
0.18800001 379687.99631720 13993.40176540
0.18900001 373545.13676236 10646.03690073
0.19000001 367462.09221586 12633.34732729
0.19100001 361447.80196176 10409.69718836
0.19200001 355493.96788136 11320.70594210
0.19300001 349606.51947815 12208.26023705
0.19400001 343781.98067423 13072.31043285
0.19500001 338021.87582210 11925.41234254
0.19600001 332324.89356319 13748.28149640
0.19700001 326692.45601872 12613.59632297
0.19800001 321124.17990913 12461.22439028
0.19900001 315620.58023390 12309.20321085
0.20000001 310178.69039942 12157.45434478
0.20100001 304802.71971703 11082.62741270
0.20200001 299488.79269300 11855.26441907
0.20300001 294239.58647136 9904.10494874
0.20400001 289053.59082975 12443.75767338
0.20500001 283930.25558453 16669.54609329
0.20600001 278870.79078929 12122.51384862
0.20700001 273874.02828403 9399.35709501
0.20800001 268939.67514097 10117.51105706
0.20900001 264070.58386551 11645.51329897
0.21000001 259261.35631483 9026.18454679
0.21100001 254514.85611836 9712.28736861
0.21200001 249830.16784040 11174.90393579
0.21300001 245207.39679583 9445.38937111
0.21400001 240646.87259294 11641.29301204
0.21500001 236148.43694686 10711.69360633
0.21600001 231709.42067116 9804.78459926
0.21700001 227332.12945256 10407.26537839
0.21800001 223015.39991948 8058.66185711
0.21900001 218757.87066532 10106.61410259
0.22000001 214559.99791085 7112.66426705
0.22100001 210424.25453409 7007.12800731
0.22200001 206346.58815098 7592.52307002
0.22300001 202327.92269097 7478.04037626
0.22400001 198366.17059467 8703.31614639
0.22500001 194465.87703051 11207.06902322
0.22600001 190621.72419847 7139.73701748
0.22700001 186836.37067051 9584.70626865
0.22800001 183107.51883686 6289.74356949
0.22900001 179435.13048844 6190.51229461
0.23000001 175819.72863080 9138.23082775
0.23100001 172261.91569432 7193.65793960
0.23200001 168757.79236874 7077.70214668
0.23300001 165310.37740012 6962.87342540
0.23400001 161917.90404826 9702.93085900
0.23500001 158578.62525454 5613.68359952
0.23600001 155294.69277427 6624.87190709
0.23700001 152064.13214535 7057.29670666
0.23800001 148886.99967473 5337.59919080
0.23900001 145762.81837047 6296.95405145
0.24000001 142690.79697601 6189.92706561
0.24100001 139672.14032638 6591.12861377
0.24200001 136704.25858464 8470.87978389
0.24300001 133787.69362199 6855.28174546
0.24400001 130921.34724508 6254.76766051
0.24500001 128105.70084759 4727.10058489
0.24600001 125339.73067773 7430.13958606
0.24700001 122624.07259323 5473.93885951
0.24800001 119956.25720399 5824.47634408
0.24900001 117336.82621384 6160.18366765
0.25000001 114765.78046676 4753.02502289
0.25100001 112241.81699702 6788.38541313
0.25200001 109765.97673132 4582.18091543
0.25300001 107336.78674302 4498.48494523
0.25400001 104952.87953459 6021.67174819
0.25500001 102614.75726174 4728.48823833
0.25600001 100322.24041664 4640.90706125
0.25700001 98074.21025708  4554.56653983
0.25800001 95870.33007364  4097.01874954
0.25900001 93710.52373638  5116.59483810
0.26000001 91594.51543180  5020.29562835
0.26100001 89519.05919970  3869.90911231
0.26200001 87488.61980857  3451.42621476
0.26300001 85498.57309663  5755.76421321
0.26400001 83549.66245903  3653.20916388
0.26500001 81642.57000513  4560.55417629
0.26600001 79774.96240965  4792.48109354
0.26700001 77948.37527752  4073.58228477
0.26800001 76161.10202359  3995.03079570
0.26900001 74412.06934955  4520.53342690
0.27000001 72702.14214457  3546.41066164
0.27100001 71030.20279030  3477.63889318
0.27200001 69396.06582549  3694.29973905
0.27300001 67798.43689841  3622.47065491
0.27400001 66236.40630324  3551.92745611
0.27500001 64712.89054717  3214.93655453
0.27600001 63222.66683458  4203.04309008
0.27700001 61769.47908240  2833.36613960
0.27800001 60349.82142101  2525.64014600
0.27900001 58965.09998539  2971.84117991
0.28000001 57613.75315140  2914.10377232
0.28100001 56295.58499711  3333.82470132
0.28200001 55010.67111206  3269.28433892
0.28300001 53758.12751799  2977.12524285
0.28400001 52537.64535138  2695.18133409
0.28500001 51348.71563888  2643.43200621
0.28600001 50190.12682988  2376.75356853
0.28700001 49062.63380482  2331.45646876
0.28800001 47964.49209879  2703.03908017
0.28900001 46897.71598559  2244.05581613
0.29000001 45858.53398700  2402.07012394
0.29100001 44849.56457415  2553.73432773
0.29200001 43868.19962101  2120.80821107
0.29300001 42914.77637836  2838.81259181
0.29400001 41988.63967827  2229.59687246
0.29500001 41090.68414575  2371.75440116
0.29600001 40218.19690970  2329.23698429
0.29700001 39371.74808318  2639.87583394
0.29800001 38551.61532165  2247.75203773
0.29900001 37756.84124505  1868.96373010
0.30000001 36986.78515870  3339.90685794
0.30100001 36242.14853007  2462.65410920
0.30200001 35520.39068320  2421.60274947
0.30300001 34822.88024819  1905.50809739
0.30400001 34149.31772866  2031.03076806
0.30500001 33497.50482300  1998.79620742
0.30600001 32868.56581277  2270.39629100
0.30700001 32262.08709925  2086.71189237
0.30800001 31677.09377510  2055.52671238
0.30900001 31113.49046220  1591.45511249
0.31000001 30571.43659711  1568.77334325
0.31100001 30048.47552981  1546.89559351
0.31200001 29546.80768281  1387.22268639
0.31300001 29064.26593975  1505.81968963
0.31400001 28602.73004172  1486.62696431
0.31500001 28159.18256313  1735.16891170
0.31600002 27734.40386759  1318.77096634
0.31700002 27327.54777267  1694.58131762
0.31800002 26939.18234988  1804.65591107
0.31900002 26568.69614921  1402.82722310
0.32000002 26215.17679028  1388.48690444
0.32100002 25879.02181083  1249.95681265
0.32200002 25559.52875584  1362.19514954
0.32300002 25255.56832509  1227.42067872
0.32400002 24967.91629366  1338.90457465
0.32500002 24695.41174571  1690.64796817
0.32600002 24438.80731430  1318.59591108
0.32700002 24196.81797464  1428.58020087
0.32800002 23970.25675535  1419.51867227
0.32900002 23756.70434173  1411.14830472
0.33000002 23558.73420549  1169.69120869
0.33100002 23372.07109299  1280.32211510
0.33200002 23201.35460196  1506.58003242
0.33300002 23042.19779589  1500.73841351
0.33400002 22896.73458208  1495.72925741
0.33500002 22763.07542697  1720.88858377
0.33600002 22641.75710321  1258.99496335
0.33700002 22531.39988349  1485.04463665
0.33800002 22434.08737458  1140.77339702
0.33900002 22346.93982678  1709.54097771
0.34000002 22271.35381823  1480.93374228
0.34100002 22206.46205985  1139.19155762
0.34200002 22152.93007511  1253.74513698
0.34300002 22108.08431066  1254.85492490
0.34400002 22074.18955054  1370.80723601
0.34500002 22049.49937315  1373.24288600
0.34600002 22035.44225212  1261.63930590
0.34700002 22028.38463172  1839.81077158
0.34800002 22031.88086741  1614.71662525
0.34900002 22043.51923429  1504.47025899
0.35000002 22063.76262593  1277.82287300
0.35100002 22092.17578586  1749.70040511
0.35200002 22127.79388206  1523.16676401
0.35300002 22171.51513410  1765.96126407
0.35400002 22223.09125387  1183.37966532
0.35500002 22281.58447735  1308.82033419
0.35600002 22346.62715685  1555.66052321
0.35700002 22418.63986729  1444.65722147
0.35800002 22497.73236494  1211.50294523
0.35900002 22582.69958680  1219.46583545
0.36000002 22674.42108859  1964.51193617
0.36100002 22771.29857034  1854.72235641
0.36200002 22874.99285002  1868.31512952
0.36300002 22982.41554247  1631.29193247
0.36400002 23096.03886465  1643.86064406
0.36500002 23214.12617892  1274.45558759
0.36600002 23337.80335323  1541.69536254
0.36700002 23465.72445508  1683.90046666
0.36800002 23599.49474169  1436.85530541
0.36900002 23736.56727662  1449.11750088
0.37000002 23876.93753343  1594.50196401
0.37100002 24021.59093348  1474.44532134
0.37200002 24170.68575837  1487.58492547
0.37300002 24322.62918744  1773.84943067
0.37400002 24479.06807718  1790.03193794
0.37500002 24637.50753916  1528.51104014
0.37600002 24800.25313375  1542.69981926
0.37700002 24964.46645909  1840.13090987
0.37800002 25132.59736391  1857.42469617
0.37900002 25302.97208101  1586.49642464
0.38000002 25475.87669057  1601.54106402
0.38100002 25650.58537845  1616.75647299
0.38200002 25827.70709036  2225.70276395
0.38300002 26006.52862870  1947.36895597
0.38400002 26187.88713686  1663.58560918
0.38500002 26369.77617147  1526.81011266
0.38600002 26554.36153020  1695.62883584
0.38700002 26739.36188040  1556.23093517
0.38800002 26925.67672298  1885.33597346
0.38900002 27113.16402810  1903.34420494
0.39000002 27302.38753358  2081.67063612
0.39100002 27491.49361935  2101.44987182
0.39200002 27681.94306185  2447.77593121
0.39300002 27872.60939986  2470.90694036
0.39400002 28064.63521093  2660.52754404
0.39500002 28256.06060670  2685.45612729
0.39600002 28447.85582659  1863.47688421
0.39700002 28639.35005659  2222.70006320
0.39800002 28832.15392185  2588.40674097
0.39900002 29023.75156647  1741.42517649
0.40000002 29215.06479476  2284.47209986
0.40100002 29406.10479727  2482.46348460
0.40200002 29597.86607300  2504.86752444
0.40300002 29788.00776652  1985.66869180
0.40400002 29977.54935439  2367.47707243
0.40500002 30166.44468493  2020.85022519
0.40600002 30354.83432437  2223.79526797
0.40700002 30542.13294599  2616.85007480
0.40800002 30728.65537058  1885.20309631
0.40900002 30913.38549882  2091.29062808
0.41000002 31097.82924334  2684.05376917
0.41100002 31280.60639703  2513.08403701
0.41200002 31461.38839761  2338.83972430
0.41300002 31641.38218960  1964.92992708
0.41400002 31819.62408371  2178.84886237
0.41500002 31996.85768307  2795.24561964
0.41600002 32171.19005673  2414.76964008
0.41700002 32344.63016356  2230.80924808
0.41800002 32517.07743399  2656.80793763
0.41900002 32685.69352051  3294.71806299
0.42000002 32853.27265862  2904.55797338
0.42100002 33019.32870611  2299.13596675
0.42200002 33183.15724485  2947.65999774
0.42300002 33344.37509367  2332.77259209
0.42400002 33503.43288158  2776.59713163
0.42500002 33660.62332632  2581.09671897
0.42600002 33814.20674407  2382.38004905
0.42700002 33966.82255917  2398.73712280
0.42800002 34116.52609302  2414.93841393
0.42900002 34264.22092019  2431.04658949
0.43000002 34409.38511516  2447.02353842
0.43100002 34550.63504959  2462.76938304
0.43200002 34690.25108061  2478.44510590
0.43300002 34826.79154155  3400.83635519
0.43400002 34961.12359113  2509.33476467
0.43500002 35092.10661187  2754.02865741
0.43600002 35221.39430099  2539.63875642
0.43700002 35346.85014453  3483.43224682
0.43800002 35468.74723649  3036.30225107
0.43900002 35588.94253036  2348.87031832
0.44000002 35705.40983102  2834.29556670
0.44100002 35819.58832188  3087.29046377
0.44200002 35930.46269961  2387.57935954
0.44300002 36038.60300038  2400.17107357
0.44400002 36143.13298838  2412.55424131
0.44500002 36243.85778349  2424.71420063
0.44600002 36342.37758223  2680.43218561
0.44700002 36437.90890775  2693.49035411
0.44800002 36529.19483644  2706.26552771
0.44900002 36618.70155731  3460.46746116
0.45000002 36704.73578571  3476.30569101
0.45100002 36786.27208626  2743.52030222
0.45200002 36865.55865555  3006.01779524
0.45300002 36940.93132117  2767.24529642
0.45400002 37013.75367462  2526.18880802
0.45500002 37083.09544794  3551.07738839
0.45600002 37148.92421709  2546.55887577
0.45700002 37211.40639020  2812.06611418
0.45800002 37269.96678490  3849.05600213
0.45900002 37325.53215105  2833.00802453
0.46000002 37378.51457659  4652.50392985
0.46100002 37426.83895152  3371.78408095
0.46200002 37472.75294186  3122.97937819
0.46300002 37514.85923169  2611.03432628
0.46400002 37553.16383739  3405.13329234
0.46500002 37588.98281258  2890.21702544
0.46600002 37620.64669848  3162.39171136
0.46700002 37648.93788127  3435.84223389
0.46800002 37674.54297360  2915.44464619
0.46900002 37696.10133997  3189.09032451
0.47000002 37713.84903859  4529.62205347
0.47100002 37728.80131594  3739.67896369
0.47200002 37740.12484459  2945.42818310
0.47300002 37748.74128018  4025.90344835
0.47400002 37752.47858037  3227.83707161
0.47500002 37754.09021791  2695.64216933
0.47600002 37752.61513837  2701.19974118
0.47700002 37746.58897379  3518.35972501
0.47800002 37737.47201146  2711.43749254
0.47900002 37725.71887961  5704.12896496
0.48000002 37709.79136147  3264.91389083
0.48100002 37691.95696714  2997.64147968
0.48200002 37668.81809851  4093.65900089
0.48300002 37642.95093248  3279.45404068
0.48400002 37614.10840983  2736.42651652
0.48500002 37582.04539872  3013.70436337
0.48600002 37547.28789879  4662.81016873
0.48700002 37508.74871710  3843.89675073
0.48800002 37466.18383752  3297.77365769
0.48900002 37421.44649775  3025.52409275
0.49000002 37373.15129670  3303.03926817
0.49100002 37322.21622478  2754.37968795
0.49200002 37267.20966109  3858.27439910
0.49300002 37209.56090460  4411.56574996
0.49400002 37148.96688997  2758.31092233
0.49500002 37084.40838804  2759.08011485
0.49600002 37018.14997407  2759.70321138
0.49700002 36947.84239198  3036.00435326
0.49800002 36874.90319403  3588.11262538
0.49900002 36798.91104824  4967.85322700
0.50000002 36719.81825186  3311.39336692
