# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.26900001 71933.54079940  2913.30854024
0.27000001 70279.04222961  3428.21184219
0.27100001 68660.73853813  3081.49409142
0.27200001 67079.36379052  4395.04012354
0.27300001 65533.02493576  3232.08894279
0.27400001 64021.27141288  3169.05308491
0.27500001 62546.30491789  2589.41714615
0.27600001 61103.84412522  3046.63781227
0.27700001 59697.26404795  3236.18883720
0.27800001 58322.77403193  2928.96985050
0.27900001 56982.21622336  2632.57851411
0.28000001 55673.62139508  2815.97190344
0.28100001 54397.22479548  2761.20326130
0.28200001 53152.98666003  2933.24770766
0.28300001 51939.86848401  3097.69390300
0.28400001 50757.78247494  2386.88483386
0.28500001 49606.16587536  2340.91507846
0.28600001 48483.77772960  2713.39474907
0.28700001 47391.47788405  2252.04313565
0.28800001 46327.43090474  2610.78249221
0.28900001 45293.37756502  3546.47163121
0.29000001 44286.40223767  2126.41170409
0.29100001 43308.46008348  2845.36596217
0.29200001 42356.85873377  2233.90083536
0.29300001 41432.41364694  2009.88648115
0.29400001 40534.36905872  3049.19805678
0.29500001 39663.53497153  1937.16713971
0.29600001 38817.03352044  2248.08860276
0.29700001 37995.78118594  2207.93494923
0.29800001 37199.93929425  2002.10082759
0.29900001 36428.55275957  2294.99893250
0.30000001 35680.92600909  1772.09327413
0.30100001 34957.64166487  2217.01373934
0.30200001 34256.53016881  1712.65530687
0.30300001 33578.91064033  1684.31823746
0.30400001 32924.34727233  1807.54675082
0.30500001 32290.60393913  1926.78042827
0.30600001 31679.01731095  1458.81881623
0.30700001 31089.13106016  2010.84509217
0.30800001 30519.89941351  1980.43636670
0.30900001 29971.00001124  1951.11219311
0.31000001 29443.34518983  1373.53211814
0.31100001 28933.65187789  1624.91396639
0.31200001 28444.81168582  1335.48397188
0.31300001 27974.09556936  1449.33796007
0.31400001 27523.61839748  1820.68744320
0.31500001 27090.84028354  1284.10589024
0.31600002 26675.71159200  1522.11617551
0.31700002 26278.12024245  1378.81303441
0.31800002 25898.29026571  1487.07989747
0.31900002 25535.54596510  1470.84751723
0.32000002 25189.04066588  1455.42283859
0.32100002 24859.31734392  1680.98711839
0.32200002 24545.90684511  1308.17416725
0.32300002 24247.24590795  1414.09944831
0.32400002 23964.36167026  1635.56776144
