# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.33600002 43209.42268218  3276.35463003
0.33700002 42781.88525561  3253.56252777
0.33800002 42360.99801738  2584.86822143
0.33900002 41944.64300791  3208.76534206
0.34000002 41534.56301064  2974.29019805
0.34100002 41129.68098782  2320.94800806
0.34200002 40731.37083331  3353.00660579
0.34300002 40337.39793790  3122.11474825
0.34400002 39950.25860029  2274.16857853
0.34500002 39567.76189246  2464.28032737
0.34600002 39191.59278040  2243.91475092
0.34700002 38819.73937916  2431.66858988
0.34800002 38454.26841698  3019.62157046
0.34900002 38094.07633202  2599.92083280
0.35000002 37738.94979740  3377.82486160
0.35100002 37390.05435735  2566.45345264
0.35200002 37045.58955994  2353.87687212
0.35300002 36706.88852786  2728.79022241
0.35400002 36373.85112780  2711.67073001
0.35500002 36046.33716006  2117.36194507
0.35600002 35723.25648775  2104.27852308
0.35700002 35406.01526956  1901.30311003
0.35800002 35094.43430542  2078.81891455
0.35900002 34787.89557839  2442.11038527
0.36000002 34486.86740746  1867.46395857
0.36100002 34190.98478412  1856.57056172
0.36200002 33901.04140049  2215.09415003
0.36300002 33615.08949588  2202.46076809
0.36400002 33334.73085018  2190.09192060
0.36500002 33059.45956889  1814.96441630
0.36600002 32789.93934370  2166.10349565
0.36700002 32524.76515755  2513.51397044
0.36800002 32266.30176312  1964.53387590
0.36900002 32012.16646836  2132.01038778
0.37000002 31762.45872311  2297.85518517
0.37100002 31517.81827028  2286.30264563
0.37200002 31278.86586154  2100.06315342
0.37300002 31044.82122216  1741.61455306
0.37400002 30815.64974588  2080.05645638
0.37500002 30591.69687134  1725.37178528
0.37600002 30372.78690044  1889.33929864
0.37700002 30158.28159354  2222.96704157
0.37800002 29948.86260180  1872.85221152
0.37900002 29744.83856142  2204.09264181
0.38000002 29545.23548860  2026.21234580
0.38100002 29349.77635199  2354.43917049
0.38200002 29159.59941870  2345.30669235
0.38300002 28973.91635482  2002.67719332
0.38400002 28793.31865812  2660.50277005
0.38500002 28616.60023685  1822.59135543
0.38600002 28445.29974382  1816.37470119
0.38700002 28277.63781865  2962.36547822
0.38800002 28114.68846132  1640.49214944
0.38900002 27956.13537111  2943.78119404
0.39000002 27802.46088177  1793.67584876
0.39100002 27652.51778968  1625.96812307
0.39200002 27507.23640994  1783.70682951
0.39300002 27365.65854541  1779.04154632
0.39400002 27229.27113357  2258.66814754
0.39500002 27096.12925788  1609.51015417
0.39600002 26966.88846065  1927.05394070
0.39700002 26841.69589950  1762.69425323
0.39800002 26720.61675050  2238.92058360
0.39900002 26603.37689345  1915.44322708
0.40000002 26489.58846330  2071.35346803
0.40100002 26379.72696558  2386.04641709
0.40200002 26273.94163618  2064.73780131
0.40300002 26171.29522327  2061.77473538
0.40400002 26071.99701479  1742.26128306
0.40500002 25976.33718913  2214.74261368
0.40600002 25884.45185110  1738.27044642
0.40700002 25795.39761586  1578.67840889
0.40800002 25709.89342691  1735.03224012
0.40900002 25626.70982008  2048.85554719
0.41000002 25547.85366779  1890.03030390
0.41100002 25471.47155045  1888.96441968
0.41200002 25397.53976312  1730.71542916
0.41300002 25327.18299116  2044.66357976
0.41400002 25259.25470820  1572.38868009
0.41500002 25194.18877390  2043.75269018
0.41600002 25131.10929262  1886.34115289
0.41700002 25071.41111258  1729.17530637
0.41800002 25014.50443892  1729.37784633
0.41900002 24958.70909929  1572.39874776
0.42000002 24905.96102372  1730.09266449
0.42100002 24855.64275927  2045.37093958
0.42200002 24807.43937922  2675.85457543
0.42300002 24760.90686407  1574.79375118
0.42400002 24716.46384463  1733.24210924
0.42500002 24674.20121102  2049.68599173
0.42600002 24632.94734765  1893.28842286
0.42700002 24594.57167457  1736.86873396
0.42800002 24557.18946803  3160.51043430
0.42900002 24522.02744526  1898.00501420
0.43000002 24488.17893594  1899.79301188
0.43100002 24454.99820881  2535.49433444
0.43200002 24423.91324895  2062.23321290
0.43300002 24393.78158544  2223.24935905
0.43400002 24365.12743243  1589.82464030
0.43500002 24337.26678192  1750.82305526
0.43600002 24311.30688932  2390.40936317
0.43700002 24285.32122821  1914.65481637
0.43800002 24260.13372504  2396.29482225
0.43900002 24236.42337365  2079.48522401
0.44000002 24213.04624593  2082.20101059
0.44100002 24190.92044769  1603.85810169
0.44200002 24169.05147374  1766.63690119
0.44300002 24147.90117512  2251.55041227
0.44400002 24127.10719713  1771.53292990
0.44500002 24105.77754511  2096.47957245
0.44600002 24085.34465525  1776.41467923
0.44700002 24066.01065173  1940.68319093
0.44800002 24045.78935289  1943.38078760
0.44900002 24026.53942156  2270.50808294
0.45000002 24007.37775575  1786.50910036
0.45100002 23987.12409341  1626.32709061
0.45200002 23967.76062874  1954.33129429
0.45300002 23947.77763618  1957.01248118
0.45400002 23927.97737419  1796.39298650
0.45500002 23907.90505121  1962.36093961
0.45600002 23887.41153481  2292.47499364
0.45700002 23866.70885428  1803.60727360
0.45800002 23845.07163248  1970.07991165
0.45900002 23823.37634807  1808.19435052
0.46000002 23801.71964981  1645.88899179
0.46100002 23778.32430168  1977.40554265
0.46200002 23755.39321750  2144.75577829
0.46300002 23731.40860950  2642.72978801
0.46400002 23706.30591877  2480.27237430
0.46500002 23681.40499110  1986.39634480
0.46600002 23655.01559359  1988.44070504
0.46700002 23627.71433984  1824.53218780
0.46800002 23600.38944815  2158.37371928
0.46900002 23571.28352368  2492.66335077
0.47000002 23541.58867930  2328.49864663
0.47100002 23511.07590288  2330.41795395
0.47200002 23479.69885592  2165.65012662
0.47300002 23447.45940078  1833.82588665
0.47400002 23413.33756689  1668.20038071
0.47500002 23378.72074954  2503.86111095
0.47600002 23343.75899209  1837.27063856
0.47700002 23306.34194371  2506.59719485
0.47800002 23268.43507962  2006.20456766
0.47900002 23229.93534887  1839.81096683
0.48000002 23189.36726676  1673.11292760
0.48100002 23149.01373415  1841.04114954
0.48200002 23105.58884589  1841.39999035
0.48300002 23061.73436250  2176.56659230
0.48400002 23017.06188418  2344.28786402
0.48500002 22970.96809506  2679.33384561
0.48600002 22924.24014289  2177.00056836
0.48700002 22875.76868806  2009.40761681
0.48800002 22825.94327967  1674.28301893
0.48900002 22774.83251056  1841.34529576
0.49000002 22722.81513696  1673.53541416
0.49100002 22670.09956958  2174.96945580
0.49200002 22615.51214057  2006.90064248
0.49300002 22559.94241275  1838.86099323
0.49400002 22503.24867644  2172.12618146
0.49500002 22444.91809003  2337.86277908
0.49600002 22386.34820743  2169.57303936
0.49700002 22325.84187921  2168.06260766
0.49800002 22264.67433775  2499.76642977
0.49900002 22201.98693580  2164.69382885
0.50000002 22138.83299618  1996.48005423
