# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.25400001 151590.68934572 7537.84738434
0.25500001 149490.72232115 7462.57721134
0.25600001 147414.31456876 6819.38651459
0.25700001 145359.82487409 6187.96803766
0.25800001 143328.60987310 6681.98010844
0.25900001 141319.44039040 5511.45843600
0.26000001 139332.31034577 6545.83224976
0.26100001 137365.99687952 7018.02911264
0.26200001 135422.42955871 5342.41509888
0.26300001 133499.06666272 6343.87594799
0.26400001 131597.19017780 6277.18626851
0.26500001 129716.56797323 8281.10609126
0.26600001 127855.41642649 5120.60967019
0.26700001 126015.89785265 7598.75900009
0.26800001 124196.80224514 6013.60944928
0.26900001 122396.32390492 6939.87189381
0.27000001 120616.80792066 5883.68816880
0.27100001 118856.33990646 5334.27278743
0.27200001 117116.81182567 5275.52703834
0.27300001 115395.58887327 4742.75892714
0.27400001 113691.81407171 5158.76630764
0.27500001 112009.89764496 6492.09397474
0.27600001 110344.26595165 5501.76536073
0.27700001 108699.30319630 7252.41785249
0.27800001 107071.55951234 6721.41746649
0.27900001 105463.51825872 4429.46797650
0.28000001 103872.26584435 4378.21621255
0.28100001 102299.92429609 4760.01570278
0.28200001 100745.99710153 5132.00133525
0.28300001 99209.39542129  5916.84862297
0.28400001 97690.42337048  4176.26579675
0.28500001 96189.45152239  5777.13873187
0.28600001 94705.82070719  5707.92008419
0.28700001 93239.37296883  7250.29398523
0.28800001 91789.60673606  4774.89556842
0.28900001 90358.81815420  5502.85228606
0.29000001 88943.38268885  4270.61672195
0.29100001 87545.89664219  5368.31463621
0.29200001 86164.97018330  6059.12099010
0.29300001 84800.94260253  4487.66609495
0.29400001 83452.66014058  4431.33646323
0.29500001 82122.16041076  4010.84650432
0.29600001 80807.33877754  5039.95395813
0.29700001 79509.02360000  4975.67493243
0.29800001 78226.72647019  4210.16261793
0.29900001 76961.29086679  4155.90990354
0.30000001 75711.09808074  3418.35624017
0.30100001 74477.81963305  4048.61446691
0.30200001 73258.80600871  4328.49675794
0.30300001 72057.19424602  3614.38903449
0.30400001 70871.04918928  4215.05585008
0.30500001 69700.35360776  4478.94493488
0.30600001 68544.10462800  3472.10178431
0.30700001 67404.63832355  4359.73221317
0.30800001 66279.91923544  3686.48928241
0.30900001 65170.65418365  3333.47911931
0.31000001 64076.84581373  2989.18499873
0.31100001 62997.07186536  5601.69989548
0.31200001 61933.33840298  4070.87852597
0.31300001 60883.66722338  4301.43129299
0.31400001 59850.03931542  2827.91449155
0.31500001 58830.03925525  3346.25279127
0.31600002 57825.32443837  3574.47259940
0.31700002 56834.94397532  3524.33504278
0.31800002 55859.14462332  2940.14621646
0.31900002 54897.81254523  3162.11415233
0.32000002 53951.02713198  2857.51628735
0.32100002 53017.65548248  2560.75288106
0.32200002 52099.83985818  2776.66109672
0.32300002 51194.18402637  3732.05619224
0.32400002 50303.33978752  2942.74551691
0.32500002 49426.21937137  3867.10758673
0.32600002 48563.27872152  4049.44918794
0.32700002 47713.30300030  2582.24408065
0.32800002 46877.81063200  2313.42006424
0.32900002 46054.97386679  2507.69344579
0.33000002 45246.49461030  2471.13742016
0.33100002 44448.85940058  2213.55330297
0.33200002 43667.49445057  2835.54888642
0.33300002 42897.70701439  2364.09274552
0.33400002 42141.41545108  3176.40934005
0.33500002 41397.04857732  2295.05248181
0.33600002 40666.42703630  2261.25678244
0.33700002 39947.55579252  3038.01176189
0.33800002 39242.28825708  2993.20567856
0.33900002 38548.35708891  2555.75619603
0.34000002 37867.55678027  2324.31074525
0.34100002 37198.55760015  2480.77192384
0.34200002 36542.41815590  2444.13975411
0.34300002 35897.25543911  2037.52831522
0.34400002 35265.36086267  2737.47376661
0.34500002 34644.35655029  3236.47594221
0.34600002 34036.01928264  2303.04735383
0.34700002 33437.60137326  2443.62002409
0.34800002 32852.28929779  2063.78091143
0.34900002 32277.57401308  2541.85907392
0.35000002 31714.35457701  2337.66518659
0.35100002 31162.79017052  1645.39539893
0.35200002 30620.94776147  2107.79303899
0.35300002 30090.56578914  1597.80911908
0.35400002 29571.41807041  1889.61370420
0.35500002 29062.80205704  1551.95370335
0.35600002 28563.94374182  1682.55918581
0.35700002 28076.10461692  1809.22426721
0.35800002 27598.89756851  1486.20070446
0.35900002 27131.85803939  1611.63244388
0.36000002 26675.12527407  1444.45810201
0.36100002 26227.55630882  2278.65020004
0.36200002 25791.07350647  1544.75642084
0.36300002 25363.16956790  1523.31203640
0.36400002 24945.07410570  1912.04002077
0.36500002 24536.32394779  1481.74867339
0.36600002 24137.35385579  1328.76139270
0.36700002 23747.07781551  2097.34201201
0.36800002 23367.30758438  2069.40885770
0.36900002 22995.57879472  1786.75655699
0.37000002 22632.37765503  1511.39025140
0.37100002 22278.02346787  1740.35927575
0.37200002 21932.95759626  1349.86393920
0.37300002 21595.89903968  1211.52999352
0.37400002 21267.31877259  1435.54408515
0.37500002 20947.48457243  1535.86964161
0.37600002 20635.76906672  1633.73391440
0.37700002 20331.59656595  1268.08173789
0.37800002 20035.40033455  1252.91381927
0.37900002 19747.60172071  1688.42002711
0.38000002 19467.37479419  1668.84078329
0.38100002 19193.78064445  1319.76441963
0.38200002 18928.60685320  1304.93821828
0.38300002 18670.10310242  1505.55718550
0.38400002 18419.71560387  1701.98180243
0.38500002 18175.21453851  1473.28296029
0.38600002 17938.82603425  1249.61868075
0.38700002 17708.60105772  1339.83281950
0.38800002 17485.40369114  1632.43736594
0.38900002 17268.15300825  1515.28049826
0.39000002 17058.67323740  1300.63860260
0.39100002 16854.52636095  1090.15081667
0.39200002 16657.17187848  1276.52242738
0.39300002 16465.73510695  1167.74998911
0.39400002 16281.58096229  1061.15208949
0.39500002 16102.14936099  1243.40803257
0.39600002 15928.82593041  1043.41779201
0.39700002 15761.01836347  1035.02612497
0.39800002 15599.22723245  933.61379410
0.39900002 15442.71137680  1111.87527181
0.40000002 15291.45180617  1471.64939155
0.40100002 15145.87520098  1369.94447684
0.40200002 15005.59031101  997.79677501
0.40300002 14869.78325353  991.21979864
0.40400002 14739.49043042  1164.05131190
0.40500002 14614.12503025  890.00025651
0.40600002 14493.52885513  1327.24496779
0.40700002 14377.49681547  967.89313148
0.40800002 14266.24162905  1400.37434466
0.40900002 14159.22614647  1044.95093912
0.41000002 14057.15513665  1126.61075181
0.41100002 13958.93756662  1207.72733549
0.41200002 13864.76367976  1116.59879586
0.41300002 13775.51314325  941.00534740
0.41400002 13689.57159709  852.17587230
0.41500002 13607.92737112  934.04817901
0.41600002 13529.58831845  1269.41368413
0.41700002 13455.39946583  1012.38430378
0.41800002 13385.77696379  925.42573424
0.41900002 13317.81863036  1426.33844290
0.42000002 13254.53593229  837.02398379
0.42100002 13194.95762291  1252.86128566
0.42200002 13138.73466421  1083.74858013
0.42300002 13085.15730960  915.43764876
0.42400002 13034.65702472  1163.34319458
0.42500002 12987.75809515  1493.85200689
0.42600002 12942.89411379  1077.69012945
0.42700002 12902.34959959  993.99706025
0.42800002 12863.57060074  993.32496886
0.42900002 12828.84281104  992.95248063
0.43000002 12796.11551975  1158.17647058
0.43100002 12765.18379804  827.18394931
0.43200002 12737.89633745  1240.98960948
0.43300002 12712.83509041  1075.88728469
0.43400002 12690.23270686  910.84149570
0.43500002 12669.80920360  1160.04778565
0.43600002 12651.99723429  995.20614961
0.43700002 12635.77438782  1079.22154161
0.43800002 12621.80876042  1080.48999014
0.43900002 12610.56816868  998.75704629
0.44000002 12600.81416295  1083.60706529
0.44100002 12593.36769935  1001.92838164
0.44200002 12587.62783739  1254.67186415
0.44300002 12583.80601759  1089.50597664
0.44400002 12582.19674644  1091.82017441
0.44500002 12580.95655158  1009.99923983
0.44600002 12581.89703514  1096.70110704
0.44700002 12585.38986640  1099.45971083
0.44800002 12588.95271811  847.86600575
0.44900002 12595.60322109  1105.26423503
0.45000002 12603.04560790  937.85568336
0.45100002 12611.58930534  940.57237497
0.45200002 12621.69563865  857.64425929
0.45300002 12632.82463917  1204.41355818
0.45400002 12645.53134968  949.36331107
0.45500002 12659.40902230  865.90361816
0.45600002 12674.29010596  868.82262794
0.45700002 12690.33703877  871.82619588
0.45800002 12707.00231515  1312.31572629
0.45900002 12724.85715170  1141.41974060
0.46000002 12744.34786707  1321.90754516
0.46100002 12763.63754190  884.52012357
0.46200002 12784.69146485  1775.79372863
0.46300002 12806.57173775  1247.87240927
0.46400002 12828.42511307  1252.69577166
0.46500002 12851.69417073  1078.00015813
0.46600002 12875.28565828  1172.48794404
0.46700002 12899.46269384  1177.20502123
0.46800002 12925.09835010  1182.06492563
0.46900002 12950.28361912  1734.69057300
0.47000002 12976.36778120  1191.81455535
0.47100002 13003.09299177  1565.05234667
0.47200002 13030.42029282  1109.41003631
0.47300002 13058.25361556  1021.28606368
0.47400002 13085.88338912  1212.08000637
0.47500002 13114.24852084  1123.62886652
0.47600002 13143.46662675  1034.45658989
0.47700002 13172.15562925  1322.22104473
0.47800002 13201.27313115  1138.21382332
0.47900002 13231.31332377  1047.92006491
0.48000002 13260.94536834  1243.81042978
0.48100002 13291.90682642  1057.10540001
0.48200002 13321.06439111  1351.15562523
0.48300002 13351.03031064  1163.14181579
0.48400002 13381.39536785  1070.84621507
0.48500002 13412.25478020  1173.30410379
0.48600002 13442.94458279  1571.21143731
0.48700002 13473.74460430  1380.78941250
0.48800002 13503.73482556  1386.69859497
0.48900002 13534.55352481  1392.70562372
0.49000002 13564.81441806  1498.57294387
0.49100002 13595.97348144  1304.39775764
0.49200002 13626.18208679  1309.95307701
0.49300002 13656.36659873  1416.71153811
0.49400002 13686.67215345  1117.85900112
0.49500002 13716.49525342  1122.55802475
0.49600002 13746.93985311  1332.28473902
0.49700002 13776.42222056  1132.00866752
0.49800002 13806.04990365  1653.41261484
0.49900002 13835.16060342  1348.92822278
0.50000002 13864.38641188  1562.86303236
