# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.22000001 243714.75913683 11310.80250634
0.22100001 240582.32534155 8812.53099395
0.22200001 237487.04644189 8738.33628702
0.22300001 234426.67158463 10239.75749901
0.22400001 231401.96223439 7809.81659471
0.22500001 228415.04063976 7743.27024385
0.22600001 225460.66144181 9212.32306215
0.22700001 222542.93371881 9133.16243172
0.22800001 219657.69648290 11317.86334650
0.22900001 216805.08050455 9723.70832047
0.23000001 213986.66664698 7414.63834997
0.23100001 211201.24134858 8819.76425583
0.23200001 208446.02550219 10199.26451018
0.23300001 205723.10898342 9387.14590687
0.23400001 203032.08086776 14313.76237815
0.23500001 200369.55369491 8511.69904353
0.23600001 197739.15789973 7732.59013540
0.23700001 195137.64025785 9056.33831271
0.23800001 192565.50721808 8974.51588838
0.23900001 190022.13237530 6840.79708908
0.24000001 187507.18331626 6778.38499750
0.24100001 185021.49916679 7387.90881119
0.24200001 182562.75128215 9981.61889850
0.24300001 180131.76877368 7252.10535387
0.24400001 177727.18244781 6531.47426392
0.24500001 175349.16286114 8411.49974035
0.24600001 172997.97108122 7050.53264494
0.24700001 170672.69021448 7618.82925159
0.24800001 168372.82646500 8804.21551235
0.24900001 166097.36355984 7474.38171379
0.25000001 163847.84837478 8636.42049641
0.25100001 161621.79524802 9774.88663904
0.25200001 159421.89458523 9075.09177860
0.25300001 157245.49410367 7189.26433055
0.25400001 155092.38784577 9491.65458522
0.25500001 152962.45722986 8810.63795329
0.25600001 150856.17403816 7560.15751961
0.25700001 148772.02424205 8060.46865480
0.25800001 146711.42694166 5699.73920636
0.25900001 144672.83587768 6770.68903943
0.26000001 142656.46677051 7260.50121982
0.26100001 140661.27506769 9397.58023193
0.26200001 138688.72739074 6565.52466534
0.26300001 136736.61705230 6497.72434978
0.26400001 134806.16193240 6430.25422844
0.26500001 132896.99775860 6363.10855378
0.26600001 131007.60582175 6820.91131987
0.26700001 129139.82784833 6748.84772271
0.26800001 127292.57225270 6163.50664014
0.26900001 125464.26195223 7113.82398933
0.27000001 123656.88784673 5529.31800173
0.27100001 121868.74786891 5469.46966319
0.27200001 120101.65386721 5409.97925447
0.27300001 118352.98012347 6323.60002726
0.27400001 116621.75671731 7697.03630760
0.27500001 114912.52146426 7611.80578202
0.27600001 113219.89340923 4704.28679379
0.27700001 111547.84110966 5116.69971386
0.27800001 109893.26910551 5058.93688270
0.27900001 108258.41110747 6365.59487439
0.28000001 106640.35717781 5843.35864812
0.28100001 105041.40836420 5331.90214092
0.28200001 103461.06655408 4831.11473140
0.28300001 101898.03767060 6511.28491533
0.28400001 100352.79061485 5577.10660239
0.28500001 98825.57042214  5087.54060613
0.28600001 97315.89413455  4189.44944079
0.28700001 95823.48755832  5381.44731599
0.28800001 94347.85087304  5725.97134051
0.28900001 92891.18840893  4444.84357576
0.29000001 91450.01632130  5189.33142179
0.29100001 90026.95734431  5914.77137750
0.29200001 88620.42236424  4284.35452200
0.29300001 87230.96824178  4231.57446971
0.29400001 85857.49529377  4559.03321591
0.29500001 84501.73092637  4127.06473381
0.29600001 83161.70818678  5557.28141265
0.29700001 81838.40055921  4023.99434598
0.29800001 80531.08006916  3611.81911208
0.29900001 79240.83844312  4279.00547849
0.30000001 77965.88223189  3520.15974941
0.30100001 76707.98496354  3822.35907168
0.30200001 75464.49501618  4458.81989911
0.30300001 74238.31646156  4400.84760818
0.30400001 73027.77989896  4009.22530626
0.30500001 71832.77502803  4286.26188884
0.30600001 70652.42201852  4229.60744438
0.30700001 69488.86987831  4173.50172248
0.30800001 68340.25075993  4434.59908176
0.30900001 67207.15717574  3750.15954795
0.31000001 66089.46708039  3699.68854232
0.31100001 64986.13895185  4562.02717041
0.31200001 63898.69921127  4200.06169801
0.31300001 62825.67744161  3254.99850236
0.31400001 61768.80400440  3794.14896561
0.31500001 60725.65155647  3166.23562207
0.31600002 59697.73580893  3406.35296654
0.31700002 58684.38301440  3079.16972256
0.31800002 57685.70257275  2760.26099880
0.31900002 56701.63880716  2993.84667077
0.32000002 55732.25481956  3220.20983595
0.32100002 54776.39062507  2645.69979246
0.32200002 53836.10631183  3130.03136918
0.32300002 52908.20839420  3085.60685966
0.32400002 51995.20783929  3548.67310307
0.32500002 51096.01816557  2498.59540661
0.32600002 50211.23618462  2462.86125148
0.32700002 49339.50357419  2670.25405988
0.32800002 48482.28803387  2392.60102777
0.32900002 47637.96440179  3301.31108937
0.33000002 46808.23965106  3950.84965484
0.33100002 45989.39578632  3206.38082606
0.33200002 45186.90576752  2708.50325997
0.33300002 44396.17376519  2669.09809316
0.33400002 43619.08124634  2191.85893643
0.33500002 42854.00986347  2375.82641934
0.33600002 42103.00007116  2553.96810526
0.33700002 41363.67118934  2726.27969720
